50,1,1600,1850
1600,8.58466,875.36035,0.00000
1605,9.29024,947.30694,0.12600
1610,9.66956,985.98596,0.25400
1615,10.57518,1078.32971,0.38000
1620,11.15139,1137.08447,0.50800
1625,11.86969,1210.32836,0.63600
1630,13.07772,1333.50878,0.76300
1635,13.34337,1360.59692,0.89100
1640,14.83468,1512.66210,1.01800
1645,15.46920,1577.36303,1.14600
1650,15.60364,1591.07189,1.27400
1655,16.75374,1708.34448,1.40000
1660,17.35066,1769.21130,1.52800
1665,18.86397,1923.52050,1.65800
1670,20.00190,2039.55310,1.78600
1675,20.63938,2104.55590,1.91400
1680,21.28054,2169.93310,2.04000
1685,21.33344,2175.32788,2.16800
1690,21.57282,2199.73657,2.29800
1695,22.08040,2251.49365,2.42600
1700,21.75700,2218.51733,2.55400
1705,21.38362,2180.44458,2.68000
1710,21.97685,2240.93481,2.80800
1715,23.09741,2355.19653,2.93500
1720,23.59688,2406.12646,3.06300
1725,24.18983,2466.58813,3.19100
1730,25.08571,2557.93896,3.31700
1735,25.41339,2591.35205,3.44500
1740,25.53536,2603.78857,3.57500
1745,26.10565,2661.94091,3.70300
1750,26.62500,2714.89794,3.83100
1755,26.88043,2740.94262,3.95800
1760,27.20566,2774.10620,4.08500
1765,28.13071,2868.43164,4.21500
1770,28.88637,2945.48486,4.34300
1775,28.92338,2949.25854,4.47100
1780,28.27425,2883.06787,4.59700
1785,28.36257,2892.07421,4.72600
1790,29.81678,3040.35693,4.85400
1795,29.81729,3040.40917,4.98000
1800,31.22916,3184.37402,5.10800
1805,31.99991,3262.96557,5.23800
1810,31.07814,3168.97460,5.36600
1815,31.28874,3190.44970,5.49400
1820,32.23274,3286.70776,5.62000
1825,33.39719,3405.44409,5.74800
1830,33.92780,3459.54956,5.87600
1835,33.79315,3445.81909,6.00300
1840,32.79592,3344.13403,6.13100
1845,33.15311,3380.55615,6.26000
1850,33.04182,3369.20825,6.38800